name,company,country,price,ratings,score,type,rum_url,img_url,br_score
Plantation Barbados Single Cask Wild Cherry Finish 12-Year,Plantation,Caribbean,0,14,8.4,Aged,/brands/4210-plantation-barbados-single-cask-wild-cherry-finish-12-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/4210/small_plantation-barbados-single-cask-wild-cherry-finish-12-year.png,6.786809049
Plantation Barbados XO,Plantation,Caribbean,0,8,7.4,Aged,/brands/5878-plantation-barbados-xo,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5878/small_plantation-barbados-xo.png,5.867364792
Plantation Barbados XO Mackmyra Ambassador Single Cask,Plantation,Caribbean,0,1,9,Aged,/brands/8150-plantation-barbados-xo-mackmyra-ambassador-single-cask,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8150/small_plantation-barbados-xo-mackmyra-ambassador-single-cask.png,5.120849552
Plantation Barbados XO Mackryma 16-Year,Plantation,Caribbean,0,1,8,Aged,/brands/5994-plantation-barbados-xo-mackryma-16-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5994/small_plantation-barbados-xo-mackryma-16-year.png,5.03907055
Plantation 2018 Barbados XO Single Cask,Plantation,Caribbean,0,4,8,Aged,/brands/6732-plantation-2018-barbados-xo-single-cask,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6732/small_plantation-2018-barbados-xo-single-cask.png,5.622387004
Plantation 2009 Belize Single Finish Wild Sherry Cask 10-Year,Plantation,Caribbean,0,2,7.5,Flavored,/brands/11199-plantation-2009-belize-single-finish-wild-sherry-cask-10-year,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.187310489
Plantation Belize XO Grapia Finish 8-Year,Plantation,Caribbean,0,6,8.8,Aged,/brands/4104-plantation-belize-xo-grapia-finish-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/4104/small_plantation-belize-xo-grapia-finish-8-year.png,6.177018002
Plantation Belize XO Single Cask Pineau des Charentes Finish,Plantation,Caribbean,0,23,8,Aged,/brands/1908-plantation-belize-xo-single-cask-pineau-des-charentes-finish,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1908/small_Plantation_Belize_XO_Single_Cask_Pineau_des_Charentes_Finish_rum_400px.png,6.942199561
Plantation 2004 Belize XO Single Cask Porto Finish,Plantation,Caribbean,0,6,8.2,Aged,/brands/3823-plantation-2004-belize-xo-single-cask-porto-finish,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3823/small_Plantation_Belize_XO_Single_Cask_Porto_Finish_2004_rum_400px.png,5.968056791
Plantation 2016 Black Cask,Plantation,Caribbean,0,10,6.9,Aged,/brands/3742-plantation-2016-black-cask,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3742/small_plantation-black-cask-2016.png,5.776224671
Plantation Black Cask 1651,Plantation,Caribbean,0,21,6.8,Aged,/brands/2168-plantation-black-cask-1651,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2168/small_Plantation_Black-Cask-1651_rum_400px.png,6.094628042
Plantation Black Cask Barbados Fiji,Plantation,Caribbean,0,6,6.5,Unknown,/brands/9059-plantation-black-cask-barbados-fiji,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/9059/small_plantation-black-cask-barbados-fiji.png,5.376000027
Plantation 2019 Black Cask Barbados & Jamaica 3-Year,Plantation,Caribbean,0,4,6.5,Aged,/brands/11228-plantation-2019-black-cask-barbados-jamaica-3-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/11228/small_plantation-2019-black-cask-barbados-jamaica-3-year.png,5.228377985
Plantation 2017 Black Cask Edition,Plantation,Caribbean,0,5,7,Aged,/brands/5592-plantation-2017-black-cask-edition,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5592/small_plantation-black-cask-edition-2017.png,5.46079134
Plantation Black Cask No. 3 Barbados Guyana,Plantation,Caribbean,0,12,5.9,Aged,/brands/5917-plantation-black-cask-no-3-barbados-guyana,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5917/small_plantation-black-cask-no-3-barbados-guyana.png,5.356368606
Plantation 1999 Brazil Single Cask C. Ferrand Plantation Old Reserve,Plantation,Caribbean,0,1,6,Aged,/brands/3598-plantation-1999-brazil-single-cask-c-ferrand-plantation-old-reserve,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3598/small_Plantation_Brazil_1999_Single_Cask_C._Ferrand_Plantation_Old_Reserve_rum_400px.png,4.875512546
Plantation Contrabandista,Plantation,Caribbean,0,2,8.5,Aged,/brands/5282-plantation-contrabandista,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.338504035
Plantation 2003 Cuba Chronicles 15-Year,Plantation,Caribbean,0,1,6,Aged,/brands/8316-plantation-2003-cuba-chronicles-15-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8316/small_plantation-2003-cuba-chronicles-15-year.png,4.875512546
Plantation 1998 Cuba Old Reserve Limited Edition,Plantation,Caribbean,0,2,8.5,Aged,/brands/4088-plantation-1998-cuba-old-reserve-limited-edition,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/4088/small_plantation-cuba-old-reserve-1998-limited-edition.png,5.338504035
Plantation Danish Cask Selection,Plantation,Caribbean,0,1,8,Aged,/brands/8269-plantation-danish-cask-selection,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.03907055
Plantation Dark Double Aged,Plantation,Caribbean,0,16,6.8,Aged,/brands/4227-plantation-dark-double-aged,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/4227/small_plantation-dark-double-aged.png,5.96509779
Plantation Extreme Fiji 16-Year,Plantation,Caribbean,0,1,10,Aged,/brands/5968-plantation-extreme-fiji-16-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5968/small_plantation-extreme-fiji-16-year.png,5.202628554
Plantation Extreme Guyana 18-Year,Plantation,Caribbean,0,2,8,Aged,/brands/5914-plantation-extreme-guyana-18-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5914/small_plantation-extreme-guyana-18-year.png,5.262907262
Plantation Extreme NO.3 Jamaica Long Pond HJC 22-Year,Plantation,Caribbean,0,5,8.2,Aged,/brands/7226-plantation-extreme-no-3-jamaica-long-pond-hjc-22-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7226/small_plantation-extreme-no-3-jamaica-long-pond-hjc-22-year.png,5.830520896
Plantation ExtrÃ©me No.3 Jamaica Long Pond ITP 22-Year,Plantation,Caribbean,0,2,10,Aged,/brands/7002-plantation-extreme-no-3-jamaica-long-pond-itp-22-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7002/small_plantation-extreme-no-3-jamaica-long-pond-itp-22-year.png,5.565294355
Plantation 2001 Fidji Single Cask Calvados Finish,Plantation,Caribbean,0,3,7.7,Aged,/brands/4236-plantation-2001-fidji-single-cask-calvados-finish,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/4236/small_plantation-fidji-2001-single-cask-calvados-finish.png,5.392024685
Plantation 2009 Fiji,Plantation,Caribbean,0,24,6.7,Aged,/brands/6554-plantation-2009-fiji,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6554/small_plantation-fiji-2009.png,6.08656958
Plantation 2009 Fiji,Plantation,Caribbean,0,7,7.3,Unknown,/brands/7147-plantation-2009-fiji,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7147/small_plantation-fiji-2009.png,5.744881488
Plantation Gran Anejo Guatemala,Plantation,Caribbean,0,97,7.2,Aged,/brands/1181-plantation-gran-anejo-guatemala,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1181/small_Plantation_Gran_Anejo_Guatamala.png,6.948457018
Plantation Gran Anejo Guatemala & Belize,Plantation,Caribbean,0,90,7.3,Aged,/brands/3852-plantation-gran-anejo-guatemala-belize,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3852/small_Plantation_Gran_Anejo_Guatemala___Belize_400px.png,7.019970764
Plantation 2003 Grenada,Plantation,Caribbean,0,5,7,Aged,/brands/1975-plantation-2003-grenada,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1975/small_Plantation_Grenada_2003_rum_400px.png,5.46079134
Plantation 2004 Grenada,Plantation,Caribbean,0,12,7.3,Aged,/brands/1974-plantation-2004-grenada,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1974/small_Plantation_Grenada_2004_rum_400px.png,6.079631208
Plantation 1998 Grenada,Plantation,Caribbean,0,5,7.2,Aged,/brands/643-plantation-1998-grenada,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/643/small_Plantation_Grenada_1998_rum.png,5.522412933
Plantation 1998 Guadeloupe Single Cask,Plantation,Caribbean,0,15,7.9,Aged,/brands/644-plantation-1998-guadeloupe-single-cask,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/644/small_plantation_1998_single_cask_rum_400px_b.png,6.562362214
Plantation Guatemala XO Extra Old Reserve,Plantation,Caribbean,0,33,8,Aged,/brands/1396-plantation-guatemala-xo-extra-old-reserve,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1396/small_plantation_guatemala_xo_extra_old_reserve_rum_orginal_400px.png,7.181368996
Plantation Guatemala XO Single Cask Amburana Finish,Plantation,Caribbean,0,3,8.7,Aged,/brands/11544-plantation-guatemala-xo-single-cask-amburana-finish,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/11544/small_plantation-guatemala-xo-single-cask-amburana-finish.png,5.602875373
Plantation 1990 Guyana,Plantation,Caribbean,0,2,8,Aged,/brands/1603-plantation-1990-guyana,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1603/small_plantation_guyana_1990_rum_400px_b.png,5.262907262
Plantation 1998 Guyana,Plantation,Caribbean,0,0,0,Aged,/brands/3940-plantation-1998-guyana,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3940/small_plantation-guyana-1998.png,4.77536295
Plantation 2005 Guyana,Plantation,Caribbean,0,35,7.2,Aged,/brands/1602-plantation-2005-guyana,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1602/small_plantation_guyana_2005_rum_400px_b.png,6.611093544
Plantation 1999 Guyana,Plantation,Caribbean,0,19,7.3,Aged,/brands/645-plantation-1999-guyana,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/645/small_Plantation_Guyana_1999_rum.png,6.362235402
Plantation 2008 Guyana,Plantation,Caribbean,0,3,5.7,Aged,/brands/9011-plantation-2008-guyana,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/9011/small_plantation-2008-guyana.png,4.970323308
Plantation Guyana Aarhus Rommen 8-Year,Plantation,Caribbean,0,1,8,Aged,/brands/3941-plantation-guyana-aarhus-rommen-8-year,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.03907055
Plantation Guyana Cognac Ancestral Finish 17-Year,Plantation,Caribbean,0,5,8.8,Aged,/brands/5618-plantation-guyana-cognac-ancestral-finish-17-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5618/small_plantation-guyana-single-cask-cognac-ancestral-finish-17-year.png,6.015385673
Plantation 2010 HaÃ¯ti,Plantation,Caribbean,0,3,3,Aged,/brands/6606-plantation-2010-haiti,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6606/small_plantation-2010-haiti.png,4.40102645
Plantation Haiti Old Reserve XO Tokaj I Cask,Plantation,Caribbean,0,4,6.5,Aged,/brands/3949-plantation-haiti-old-reserve-xo-tokaj-i-cask,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3949/small_plantation-haiti-old-reserve-xo-tokaj-i-cask.png,5.228377985
Plantation 2010 Haiti Single Cask,Plantation,Caribbean,0,2,8,Aged,/brands/8130-plantation-2010-haiti-single-cask,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8130/small_plantation-2010-haiti-single-cask.png,5.262907262
Plantation 2004 Haiti Single Cask,Plantation,Caribbean,0,4,7,Aged,/brands/6493-plantation-2004-haiti-single-cask,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6493/small_plantation-2004-haiti-single-cask.png,5.359714324
Plantation Haiti XO Single Cask Dry CuraÃ§ao,Plantation,Caribbean,0,2,6,Aged,/brands/8302-plantation-haiti-xo-single-cask-dry-curacao,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8302/small_plantation-haiti-xo-single-cask-dry-curacao.png,4.960520169
Plantation Haiti XO Single Cask White Pineau Finish,Plantation,Caribbean,0,12,7.5,Aged,/brands/4209-plantation-haiti-xo-single-cask-white-pineau-finish,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/4209/small_plantation-haiti-xo-single-cask-white-pineau-finish.png,6.182954437
Plantation 2020 Isle Fiji,Plantation,Caribbean,0,6,7.2,Aged,/brands/11201-plantation-2020-isle-fiji,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.619788106
Plantation 2000 Jamaica,Plantation,Caribbean,0,24,6.5,Aged,/brands/646-plantation-2000-jamaica,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/646/small_Plantation_Jamaica_2000_rum.png,5.95031463
Plantation 2002 Jamaica,Plantation,Caribbean,0,36,6.9,Aged,/brands/5195-plantation-2002-jamaica,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5195/small_Plantation_Jamaica_2002_400px.png,6.394885432
Plantation 2005 Jamaica,Plantation,Caribbean,0,15,6.9,Aged,/brands/6598-plantation-2005-jamaica,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6598/small_plantation-jamaica-2005.png,5.990456026
Plantation 1998 Jamaica,Plantation,Caribbean,0,3,4.7,Aged,/brands/1592-plantation-1998-jamaica,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1592/small_plantation_jamaica_1998_rum_400px_b.png,4.75947262
Plantation 2001 Jamaica,Plantation,Caribbean,0,54,7.1,Aged,/brands/1424-plantation-2001-jamaica,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1424/small_plantation_jamaica_2001_rum_orginal_400px.png,6.699847082
Plantation Jamaica 8,Plantation,Caribbean,0,8,5.6,Aged,/brands/647-plantation-jamaica-8,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/647/small_Plantation_Jamaica_8_rum.png,5.11845998
Plantation 2001 Jamaica - Grand Cru,Plantation,Caribbean,0,1,8,Aged,/brands/6076-plantation-2001-jamaica-grand-cru,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.03907055
Plantation 1991 Jamaica & Guyana,Plantation,Caribbean,0,1,7,Aged,/brands/2191-plantation-1991-jamaica-guyana,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.957291548
Plantation 1999 Jamaica Old Reserve,Plantation,Caribbean,0,4,7.5,Aged,/brands/1397-plantation-1999-jamaica-old-reserve,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1397/small_plantation_jamaica_old_reserve_1999_rum_orginal_400px.png,5.491050664
Plantation 1983 Jamaica Old Reserve,Plantation,Caribbean,0,3,8.3,Aged,/brands/1332-plantation-1983-jamaica-old-reserve,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1332/small_plantation_jamaica_old_reserve_1983_rum_orginal_400px.png,5.518535098
Plantation 1998 Jamaica Single Barrel Tokaji Cask Finish,Plantation,Caribbean,0,1,2,Aged,/brands/3442-plantation-1998-jamaica-single-barrel-tokaji-cask-finish,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3442/small_Plantation_Jamaica_1998_Single_Barrel_Tokaji_Cask_Finish_rum_400px.png,4.548396538
Plantation Jamaica Xaymaca Special Dry,Plantation,Caribbean,0,21,6.4,Aged,/brands/6601-plantation-jamaica-xaymaca-special-dry,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6601/small_plantation-jamaica-xaymaca.png,5.833985752
Plantation Jamaica XO Teeling Whisky Finish,Plantation,Caribbean,0,1,8,Aged,/brands/8123-plantation-jamaica-xo-teeling-whisky-finish,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8123/small_plantation-jamaica-xo-teeling-whisky-finish.png,5.03907055
Plantation 1997 Kilchoman Peated Whisky Finish 15-Year,Plantation,Caribbean,0,3,8,Aged,/brands/8823-plantation-1997-kilchoman-peated-whisky-finish-15-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8823/small_plantation-1997-kilchoman-peated-whisky-finish-15-year.png,5.455279891
Plantation La Reunion Ruby Port Finish 15-Year,Plantation,Caribbean,0,1,8,Aged,/brands/5915-plantation-la-reunion-ruby-port-finish-15-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5915/small_plantation-la-reunion-ruby-port-finish-15-year.png,5.03907055
Plantation La Reunion Vieille Reserve 15-Year,Plantation,Caribbean,0,0,0,Aged,/brands/3951-plantation-la-reunion-vieille-reserve-15-year,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Plantation 2000 Long Pond Jamaica 17-Year,Plantation,Caribbean,0,0,0,Aged,/brands/7353-plantation-2000-long-pond-jamaica-17-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/7353/small_plantation-long-pond-jamaica-2000-17-year.png,4.77536295
Plantation Multi-Island,Plantation,Caribbean,0,10,7.5,Aged,/brands/2349-plantation-multi-island,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2349/small_Plantation_Multi-Island_rum_400px.png,6.058869198
Plantation Multi Islands XO CÃ´teaux Du Layon,Plantation,Caribbean,0,4,8.3,Aged,/brands/6617-plantation-multi-islands-xo-coteaux-du-layon,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6617/small_plantation-multi-islands-xo-coteaux-du-layon.png,5.701188807
Plantation Muscat Cask Finish,Plantation,Caribbean,0,0,0,Aged,/brands/3740-plantation-muscat-cask-finish,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Plantation 2003 Nicaragua,Plantation,Caribbean,0,17,7.2,Aged,/brands/3530-plantation-2003-nicaragua,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3530/small_Plantation_Nicaragua_2003_rum_400px.png,6.235569703
Plantation 2004 Nicaragua,Plantation,Caribbean,0,13,7.8,Aged,/brands/3965-plantation-2004-nicaragua,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3965/small_plantation-nicaragua-2004.png,6.398284997
Plantation 2001 Nicaragua,Plantation,Caribbean,0,15,7.9,Aged,/brands/1746-plantation-2001-nicaragua,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1746/small_plantation_nicaragua_2001_rum_400px_b.png,6.562362214
Plantation 1998 Nicaragua,Plantation,Caribbean,0,4,7,Aged,/brands/648-plantation-1998-nicaragua,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/648/small_Plantation_Nicaragua_1998_rum.png,5.359714324
Plantation 1999 Old Reserve,Plantation,Caribbean,0,0,0,Gold,/brands/3902-plantation-1999-old-reserve,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Plantation Original Dark,Plantation,Caribbean,0,91,6.4,Dark,/brands/1666-plantation-original-dark,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1666/small_Plantation_Original_Dark_rum.png,6.221560264
Plantation Original Dark Double Aged,Plantation,Caribbean,0,118,6.7,Aged,/brands/5140-plantation-original-dark-double-aged,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5140/small_Plantation_Original_Dark_Double_Aged_rum_400px.png,6.532776476
Plantation Original Dark Overproof,Plantation,Caribbean,0,15,6.6,Overproof,/brands/2385-plantation-original-dark-overproof,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2385/small_Plantation_Original-Dark-Overproof_rum_400px.png,5.81888417
Plantation Overproof O.F.T.D.,Plantation,Caribbean,0,115,7.6,Dark,/brands/4102-plantation-overproof-o-f-t-d,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/4102/small_Plantation_Overproof_OFTD_Rum_400px.png,7.348746514
Plantation 2000 Panama,Plantation,Caribbean,0,15,7.1,Aged,/brands/649-plantation-2000-panama,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/649/small_Plantation_Panama_2000_rum.png,6.104837264
Plantation 2004 Panama,Plantation,Caribbean,0,26,6.9,Aged,/brands/3760-plantation-2004-panama,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3760/small_Plantation_Panama_2004_rum_400px.png,6.259204355
Plantation 1997 Panama,Plantation,Caribbean,0,0,0,Aged,/brands/1745-plantation-1997-panama,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1745/small_plantation_panama_1997_rum_400px_b.png,4.77536295
Plantation 2002 Panama,Plantation,Caribbean,0,26,7.8,Aged,/brands/1744-plantation-2002-panama,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1744/small_plantation_panama_2002_rum_400px_b.png,6.88776219
Plantation 2006 Panama 13-Year,Plantation,Caribbean,0,3,7.7,Aged,/brands/9035-plantation-2006-panama-13-year,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.392024685
Plantation Panama 8-Year,Plantation,Caribbean,0,2,7.5,Aged,/brands/4292-plantation-panama-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/4292/small_plantation-panama-8-year.png,5.187310489
Plantation 1995 Panama 21-Year,Plantation,Caribbean,0,1,10,Aged,/brands/5977-plantation-1995-panama-21-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5977/small_plantation-panama-1995-21-year.png,5.202628554
Plantation Panama Single Cask Arran Whisky 12-Year,Plantation,Caribbean,0,2,8,Aged,/brands/8267-plantation-panama-single-cask-arran-whisky-12-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8267/small_plantation-panama-single-cask-arran-whisky-12-year.png,5.262907262
Plantation Panama Single Cask Cabreuva Finish 8-Year,Plantation,Caribbean,0,9,7.4,Aged,/brands/5835-plantation-panama-single-cask-cabreuva-finish-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5835/small_plantation-panama-single-cask-cabreuva-finish-8-year.png,5.943132506
Plantation Panama Single Cask Pineau des Charentes Finish 8-Year,Plantation,Caribbean,0,8,6.9,Aged,/brands/1907-plantation-panama-single-cask-pineau-des-charentes-finish-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/1907/small_Plantation_Panama_8-Year_Single_Cask_Pineau_des_Charentes_Finish_rum_400px.png,5.659335678
Plantation Panama Single Cask Red Pineau Finish 8-Year,Plantation,Caribbean,0,8,8.1,Aged,/brands/4208-plantation-panama-single-cask-red-pineau-finish-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/4208/small_plantation-panama-single-cask-red-pineau-finish-8-year.png,6.158605553
Plantation Panama Single Cask Sauterne Oak Finish 8-Year,Plantation,Caribbean,0,8,7.4,Aged,/brands/3506-plantation-panama-single-cask-sauterne-oak-finish-8-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/3506/small_Plantation_Panama_Single_Cask_Sauterne_Oak_Finish_8-Year_rum_400px.png,5.867364792
Plantation 2004 PÃ©rou Vieille Reserve Lot Unique,Plantation,Caribbean,0,0,0,Aged,/brands/3952-plantation-2004-perou-vieille-reserve-lot-unique,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Plantation 2006 Peru,Plantation,Caribbean,0,1,8,Aged,/brands/11605-plantation-2006-peru,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,5.03907055
Plantation 2004 Peru,Plantation,Caribbean,0,31,7.9,Aged,/brands/6553-plantation-2004-peru,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/6553/small_plantation-peru-2004.png,7.069186244
Plantation Peru Amburana Maturation 13-Year,Plantation,Caribbean,0,4,7.8,Aged,/brands/5778-plantation-peru-amburana-maturation-13-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/5778/small_plantation-peru-amburana-maturation-13-year.png,5.569852468
Plantation Peru Willett Rye Whiskey Cask,Plantation,Caribbean,0,4,8.3,Aged,/brands/8272-plantation-peru-willett-rye-whiskey-cask,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/8272/small_plantation-peru-multi-vintage-willett-rye-whiskey-cask.png,5.701188807
Plantation Pineapple Stiggin's Fancy,Plantation,Caribbean,0,274,7.3,Flavored,/brands/2148-plantation-pineapple-stiggin-s-fancy,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/2148/small_Plantation_Pineapple_Stiggin_s_Fancy_rum_400px.png,7.200617003
Plantation Pineau des Charentes Finish 5-Year,Plantation,Caribbean,0,6,7.3,Aged,/brands/638-plantation-pineau-des-charentes-finish-5-year,https://d19vk5i0q1xlsm.cloudfront.net/uploads/brand/image/638/small_Plantation_5_Year_Old_Pineau_des_Charentes_Finish_rum.png,5.654614975
Plantation Plantagen,Plantation,Caribbean,0,0,0,Overproof,/brands/5364-plantation-plantagen,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
Plantation 2001 Plantation Jamaica,Plantation,Caribbean,0,1,6,Aged,/brands/5587-plantation-2001-plantation-jamaica,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.875512546
Plantation 2004 Plantation PÃ©rou Lot Unique,Plantation,Caribbean,0,0,0,Aged,/brands/3950-plantation-2004-plantation-perou-lot-unique,https://d1jtwiy8m5zi8a.cloudfront.net/assets/default_bottle_preview-c15f89a45f2ac217ac2081f4b07bc3d7c42a426b9e45d990a0993f53cc262b2a.png,4.77536295
